name,address,phone,location,price,cuisine,rating
resto_madrid_cheap_british_7stars,resto_madrid_cheap_british_7stars_address,resto_madrid_cheap_british_7stars_phone,madrid,cheap,british,7stars
resto_paris_cheap_italian_8stars,resto_paris_cheap_italian_8stars_address,resto_paris_cheap_italian_8stars_phone,paris,cheap,italian,8stars
resto_london_cheap_british_7stars,resto_london_cheap_british_7stars_address,resto_london_cheap_british_7stars_phone,london,cheap,british,7stars
resto_tokyo_cheap_thai_5stars,resto_tokyo_cheap_thai_5stars_address,resto_tokyo_cheap_thai_5stars_phone,tokyo,cheap,thai,5stars
resto_seoul_moderate_korean_7stars,resto_seoul_moderate_korean_7stars_address,resto_seoul_moderate_korean_7stars_phone,seoul,moderate,korean,7stars
resto_bombay_expensive_spanish_2stars,resto_bombay_expensive_spanish_2stars_address,resto_bombay_expensive_spanish_2stars_phone,bombay,expensive,spanish,2stars
resto_bombay_cheap_british_1stars,resto_bombay_cheap_british_1stars_address,resto_bombay_cheap_british_1stars_phone,bombay,cheap,british,1stars
resto_madrid_cheap_italian_2stars,resto_madrid_cheap_italian_2stars_address,resto_madrid_cheap_italian_2stars_phone,madrid,cheap,italian,2stars
resto_bombay_moderate_italian_6stars,resto_bombay_moderate_italian_6stars_address,resto_bombay_moderate_italian_6stars_phone,bombay,moderate,italian,6stars
resto_tokyo_expensive_japanese_5stars,resto_tokyo_expensive_japanese_5stars_address,resto_tokyo_expensive_japanese_5stars_phone,tokyo,expensive,japanese,5stars
resto_london_moderate_british_2stars,resto_london_moderate_british_2stars_address,resto_london_moderate_british_2stars_phone,london,moderate,british,2stars
resto_beijing_expensive_korean_7stars,resto_beijing_expensive_korean_7stars_address,resto_beijing_expensive_korean_7stars_phone,beijing,expensive,korean,7stars
resto_paris_cheap_british_5stars,resto_paris_cheap_british_5stars_address,resto_paris_cheap_british_5stars_phone,paris,cheap,british,5stars
resto_beijing_cheap_japanese_3stars,resto_beijing_cheap_japanese_3stars_address,resto_beijing_cheap_japanese_3stars_phone,beijing,cheap,japanese,3stars
resto_london_moderate_british_8stars,resto_london_moderate_british_8stars_address,resto_london_moderate_british_8stars_phone,london,moderate,british,8stars
resto_hanoi_moderate_thai_1stars,resto_hanoi_moderate_thai_1stars_address,resto_hanoi_moderate_thai_1stars_phone,hanoi,moderate,thai,1stars
resto_paris_cheap_spanish_6stars,resto_paris_cheap_spanish_6stars_address,resto_paris_cheap_spanish_6stars_phone,paris,cheap,spanish,6stars
resto_madrid_expensive_indian_7stars,resto_madrid_expensive_indian_7stars_address,resto_madrid_expensive_indian_7stars_phone,madrid,expensive,indian,7stars
resto_beijing_expensive_cantonese_6stars,resto_beijing_expensive_cantonese_6stars_address,resto_beijing_expensive_cantonese_6stars_phone,beijing,expensive,cantonese,6stars
resto_beijing_cheap_korean_5stars,resto_beijing_cheap_korean_5stars_address,resto_beijing_cheap_korean_5stars_phone,beijing,cheap,korean,5stars
resto_bombay_cheap_italian_8stars,resto_bombay_cheap_italian_8stars_address,resto_bombay_cheap_italian_8stars_phone,bombay,cheap,italian,8stars
resto_madrid_expensive_italian_7stars,resto_madrid_expensive_italian_7stars_address,resto_madrid_expensive_italian_7stars_phone,madrid,expensive,italian,7stars
resto_rome_moderate_spanish_3stars,resto_rome_moderate_spanish_3stars_address,resto_rome_moderate_spanish_3stars_phone,rome,moderate,spanish,3stars
resto_london_cheap_spanish_8stars,resto_london_cheap_spanish_8stars_address,resto_london_cheap_spanish_8stars_phone,london,cheap,spanish,8stars
resto_london_cheap_spanish_4stars,resto_london_cheap_spanish_4stars_address,resto_london_cheap_spanish_4stars_phone,london,cheap,spanish,4stars
resto_rome_cheap_spanish_3stars,resto_rome_cheap_spanish_3stars_address,resto_rome_cheap_spanish_3stars_phone,rome,cheap,spanish,3stars
resto_madrid_moderate_italian_5stars,resto_madrid_moderate_italian_5stars_address,resto_madrid_moderate_italian_5stars_phone,madrid,moderate,italian,5stars
resto_rome_expensive_indian_1stars,resto_rome_expensive_indian_1stars_address,resto_rome_expensive_indian_1stars_phone,rome,expensive,indian,1stars
resto_seoul_expensive_japanese_5stars,resto_seoul_expensive_japanese_5stars_address,resto_seoul_expensive_japanese_5stars_phone,seoul,expensive,japanese,5stars
resto_tokyo_cheap_cantonese_4stars,resto_tokyo_cheap_cantonese_4stars_address,resto_tokyo_cheap_cantonese_4stars_phone,tokyo,cheap,cantonese,4stars
resto_london_cheap_spanish_3stars,resto_london_cheap_spanish_3stars_address,resto_london_cheap_spanish_3stars_phone,london,cheap,spanish,3stars
resto_seoul_cheap_korean_2stars,resto_seoul_cheap_korean_2stars_address,resto_seoul_cheap_korean_2stars_phone,seoul,cheap,korean,2stars
resto_madrid_expensive_british_6stars,resto_madrid_expensive_british_6stars_address,resto_madrid_expensive_british_6stars_phone,madrid,expensive,british,6stars
resto_rome_expensive_french_1stars,resto_rome_expensive_french_1stars_address,resto_rome_expensive_french_1stars_phone,rome,expensive,french,1stars
resto_madrid_moderate_italian_7stars,resto_madrid_moderate_italian_7stars_address,resto_madrid_moderate_italian_7stars_phone,madrid,moderate,italian,7stars
resto_madrid_cheap_spanish_5stars,resto_madrid_cheap_spanish_5stars_address,resto_madrid_cheap_spanish_5stars_phone,madrid,cheap,spanish,5stars
resto_rome_cheap_italian_5stars,resto_rome_cheap_italian_5stars_address,resto_rome_cheap_italian_5stars_phone,rome,cheap,italian,5stars
resto_bombay_cheap_italian_7stars,resto_bombay_cheap_italian_7stars_address,resto_bombay_cheap_italian_7stars_phone,bombay,cheap,italian,7stars
resto_paris_cheap_italian_3stars,resto_paris_cheap_italian_3stars_address,resto_paris_cheap_italian_3stars_phone,paris,cheap,italian,3stars
resto_tokyo_moderate_thai_5stars,resto_tokyo_moderate_thai_5stars_address,resto_tokyo_moderate_thai_5stars_phone,tokyo,moderate,thai,5stars
resto_seoul_moderate_korean_1stars,resto_seoul_moderate_korean_1stars_address,resto_seoul_moderate_korean_1stars_phone,seoul,moderate,korean,1stars
resto_beijing_expensive_vietnamese_4stars,resto_beijing_expensive_vietnamese_4stars_address,resto_beijing_expensive_vietnamese_4stars_phone,beijing,expensive,vietnamese,4stars
resto_paris_moderate_spanish_5stars,resto_paris_moderate_spanish_5stars_address,resto_paris_moderate_spanish_5stars_phone,paris,moderate,spanish,5stars
resto_tokyo_cheap_cantonese_8stars,resto_tokyo_cheap_cantonese_8stars_address,resto_tokyo_cheap_cantonese_8stars_phone,tokyo,cheap,cantonese,8stars
resto_bangkok_cheap_thai_5stars,resto_bangkok_cheap_thai_5stars_address,resto_bangkok_cheap_thai_5stars_phone,bangkok,cheap,thai,5stars
resto_seoul_expensive_cantonese_6stars,resto_seoul_expensive_cantonese_6stars_address,resto_seoul_expensive_cantonese_6stars_phone,seoul,expensive,cantonese,6stars
resto_hanoi_moderate_cantonese_3stars,resto_hanoi_moderate_cantonese_3stars_address,resto_hanoi_moderate_cantonese_3stars_phone,hanoi,moderate,cantonese,3stars
resto_bombay_expensive_british_1stars,resto_bombay_expensive_british_1stars_address,resto_bombay_expensive_british_1stars_phone,bombay,expensive,british,1stars
resto_tokyo_cheap_korean_8stars,resto_tokyo_cheap_korean_8stars_address,resto_tokyo_cheap_korean_8stars_phone,tokyo,cheap,korean,8stars
resto_rome_expensive_indian_8stars,resto_rome_expensive_indian_8stars_address,resto_rome_expensive_indian_8stars_phone,rome,expensive,indian,8stars
resto_paris_moderate_italian_3stars,resto_paris_moderate_italian_3stars_address,resto_paris_moderate_italian_3stars_phone,paris,moderate,italian,3stars
resto_beijing_cheap_vietnamese_4stars,resto_beijing_cheap_vietnamese_4stars_address,resto_beijing_cheap_vietnamese_4stars_phone,beijing,cheap,vietnamese,4stars
resto_rome_cheap_italian_2stars,resto_rome_cheap_italian_2stars_address,resto_rome_cheap_italian_2stars_phone,rome,cheap,italian,2stars
resto_seoul_moderate_cantonese_4stars,resto_seoul_moderate_cantonese_4stars_address,resto_seoul_moderate_cantonese_4stars_phone,seoul,moderate,cantonese,4stars
resto_beijing_cheap_vietnamese_7stars,resto_beijing_cheap_vietnamese_7stars_address,resto_beijing_cheap_vietnamese_7stars_phone,beijing,cheap,vietnamese,7stars
resto_paris_expensive_indian_8stars,resto_paris_expensive_indian_8stars_address,resto_paris_expensive_indian_8stars_phone,paris,expensive,indian,8stars
resto_rome_expensive_spanish_7stars,resto_rome_expensive_spanish_7stars_address,resto_rome_expensive_spanish_7stars_phone,rome,expensive,spanish,7stars
resto_hanoi_expensive_japanese_2stars,resto_hanoi_expensive_japanese_2stars_address,resto_hanoi_expensive_japanese_2stars_phone,hanoi,expensive,japanese,2stars
resto_rome_expensive_french_6stars,resto_rome_expensive_french_6stars_address,resto_rome_expensive_french_6stars_phone,rome,expensive,french,6stars
resto_london_expensive_british_5stars,resto_london_expensive_british_5stars_address,resto_london_expensive_british_5stars_phone,london,expensive,british,5stars
resto_beijing_moderate_cantonese_1stars,resto_beijing_moderate_cantonese_1stars_address,resto_beijing_moderate_cantonese_1stars_phone,beijing,moderate,cantonese,1stars
resto_london_moderate_italian_4stars,resto_london_moderate_italian_4stars_address,resto_london_moderate_italian_4stars_phone,london,moderate,italian,4stars
resto_bangkok_expensive_japanese_3stars,resto_bangkok_expensive_japanese_3stars_address,resto_bangkok_expensive_japanese_3stars_phone,bangkok,expensive,japanese,3stars
resto_paris_cheap_spanish_2stars,resto_paris_cheap_spanish_2stars_address,resto_paris_cheap_spanish_2stars_phone,paris,cheap,spanish,2stars
resto_rome_cheap_spanish_5stars,resto_rome_cheap_spanish_5stars_address,resto_rome_cheap_spanish_5stars_phone,rome,cheap,spanish,5stars
resto_tokyo_moderate_vietnamese_4stars,resto_tokyo_moderate_vietnamese_4stars_address,resto_tokyo_moderate_vietnamese_4stars_phone,tokyo,moderate,vietnamese,4stars
resto_madrid_moderate_indian_1stars,resto_madrid_moderate_indian_1stars_address,resto_madrid_moderate_indian_1stars_phone,madrid,moderate,indian,1stars
resto_paris_cheap_spanish_3stars,resto_paris_cheap_spanish_3stars_address,resto_paris_cheap_spanish_3stars_phone,paris,cheap,spanish,3stars
resto_tokyo_cheap_japanese_5stars,resto_tokyo_cheap_japanese_5stars_address,resto_tokyo_cheap_japanese_5stars_phone,tokyo,cheap,japanese,5stars
resto_seoul_cheap_thai_7stars,resto_seoul_cheap_thai_7stars_address,resto_seoul_cheap_thai_7stars_phone,seoul,cheap,thai,7stars
resto_london_expensive_italian_2stars,resto_london_expensive_italian_2stars_address,resto_london_expensive_italian_2stars_phone,london,expensive,italian,2stars
resto_beijing_moderate_thai_2stars,resto_beijing_moderate_thai_2stars_address,resto_beijing_moderate_thai_2stars_phone,beijing,moderate,thai,2stars
resto_madrid_expensive_italian_5stars,resto_madrid_expensive_italian_5stars_address,resto_madrid_expensive_italian_5stars_phone,madrid,expensive,italian,5stars
resto_bangkok_expensive_japanese_2stars,resto_bangkok_expensive_japanese_2stars_address,resto_bangkok_expensive_japanese_2stars_phone,bangkok,expensive,japanese,2stars
resto_bombay_moderate_indian_5stars,resto_bombay_moderate_indian_5stars_address,resto_bombay_moderate_indian_5stars_phone,bombay,moderate,indian,5stars
resto_madrid_moderate_british_1stars,resto_madrid_moderate_british_1stars_address,resto_madrid_moderate_british_1stars_phone,madrid,moderate,british,1stars
resto_london_moderate_french_6stars,resto_london_moderate_french_6stars_address,resto_london_moderate_french_6stars_phone,london,moderate,french,6stars
resto_bangkok_cheap_korean_2stars,resto_bangkok_cheap_korean_2stars_address,resto_bangkok_cheap_korean_2stars_phone,bangkok,cheap,korean,2stars
resto_rome_cheap_french_6stars,resto_rome_cheap_french_6stars_address,resto_rome_cheap_french_6stars_phone,rome,cheap,french,6stars
resto_bangkok_cheap_korean_8stars,resto_bangkok_cheap_korean_8stars_address,resto_bangkok_cheap_korean_8stars_phone,bangkok,cheap,korean,8stars
resto_hanoi_expensive_thai_8stars,resto_hanoi_expensive_thai_8stars_address,resto_hanoi_expensive_thai_8stars_phone,hanoi,expensive,thai,8stars
resto_beijing_expensive_cantonese_5stars,resto_beijing_expensive_cantonese_5stars_address,resto_beijing_expensive_cantonese_5stars_phone,beijing,expensive,cantonese,5stars
resto_bangkok_moderate_korean_2stars,resto_bangkok_moderate_korean_2stars_address,resto_bangkok_moderate_korean_2stars_phone,bangkok,moderate,korean,2stars
resto_bangkok_moderate_vietnamese_8stars,resto_bangkok_moderate_vietnamese_8stars_address,resto_bangkok_moderate_vietnamese_8stars_phone,bangkok,moderate,vietnamese,8stars
resto_paris_moderate_italian_5stars,resto_paris_moderate_italian_5stars_address,resto_paris_moderate_italian_5stars_phone,paris,moderate,italian,5stars
resto_seoul_moderate_thai_5stars,resto_seoul_moderate_thai_5stars_address,resto_seoul_moderate_thai_5stars_phone,seoul,moderate,thai,5stars
resto_hanoi_cheap_japanese_3stars,resto_hanoi_cheap_japanese_3stars_address,resto_hanoi_cheap_japanese_3stars_phone,hanoi,cheap,japanese,3stars
resto_rome_expensive_italian_3stars,resto_rome_expensive_italian_3stars_address,resto_rome_expensive_italian_3stars_phone,rome,expensive,italian,3stars
resto_beijing_moderate_thai_1stars,resto_beijing_moderate_thai_1stars_address,resto_beijing_moderate_thai_1stars_phone,beijing,moderate,thai,1stars
resto_bangkok_moderate_cantonese_4stars,resto_bangkok_moderate_cantonese_4stars_address,resto_bangkok_moderate_cantonese_4stars_phone,bangkok,moderate,cantonese,4stars
resto_rome_moderate_italian_5stars,resto_rome_moderate_italian_5stars_address,resto_rome_moderate_italian_5stars_phone,rome,moderate,italian,5stars
resto_beijing_cheap_vietnamese_1stars,resto_beijing_cheap_vietnamese_1stars_address,resto_beijing_cheap_vietnamese_1stars_phone,beijing,cheap,vietnamese,1stars
resto_london_moderate_spanish_2stars,resto_london_moderate_spanish_2stars_address,resto_london_moderate_spanish_2stars_phone,london,moderate,spanish,2stars
resto_beijing_expensive_japanese_5stars,resto_beijing_expensive_japanese_5stars_address,resto_beijing_expensive_japanese_5stars_phone,beijing,expensive,japanese,5stars
resto_tokyo_cheap_thai_2stars,resto_tokyo_cheap_thai_2stars_address,resto_tokyo_cheap_thai_2stars_phone,tokyo,cheap,thai,2stars
resto_rome_moderate_indian_3stars,resto_rome_moderate_indian_3stars_address,resto_rome_moderate_indian_3stars_phone,rome,moderate,indian,3stars
resto_bombay_cheap_french_3stars,resto_bombay_cheap_french_3stars_address,resto_bombay_cheap_french_3stars_phone,bombay,cheap,french,3stars
resto_bangkok_moderate_vietnamese_6stars,resto_bangkok_moderate_vietnamese_6stars_address,resto_bangkok_moderate_vietnamese_6stars_phone,bangkok,moderate,vietnamese,6stars
resto_bombay_moderate_spanish_8stars,resto_bombay_moderate_spanish_8stars_address,resto_bombay_moderate_spanish_8stars_phone,bombay,moderate,spanish,8stars
resto_paris_expensive_french_2stars,resto_paris_expensive_french_2stars_address,resto_paris_expensive_french_2stars_phone,paris,expensive,french,2stars
resto_seoul_moderate_cantonese_3stars,resto_seoul_moderate_cantonese_3stars_address,resto_seoul_moderate_cantonese_3stars_phone,seoul,moderate,cantonese,3stars
resto_hanoi_cheap_korean_2stars,resto_hanoi_cheap_korean_2stars_address,resto_hanoi_cheap_korean_2stars_phone,hanoi,cheap,korean,2stars
resto_beijing_cheap_vietnamese_5stars,resto_beijing_cheap_vietnamese_5stars_address,resto_beijing_cheap_vietnamese_5stars_phone,beijing,cheap,vietnamese,5stars
resto_bangkok_cheap_cantonese_8stars,resto_bangkok_cheap_cantonese_8stars_address,resto_bangkok_cheap_cantonese_8stars_phone,bangkok,cheap,cantonese,8stars
resto_seoul_moderate_cantonese_8stars,resto_seoul_moderate_cantonese_8stars_address,resto_seoul_moderate_cantonese_8stars_phone,seoul,moderate,cantonese,8stars
resto_bombay_cheap_indian_4stars,resto_bombay_cheap_indian_4stars_address,resto_bombay_cheap_indian_4stars_phone,bombay,cheap,indian,4stars
resto_paris_expensive_spanish_3stars,resto_paris_expensive_spanish_3stars_address,resto_paris_expensive_spanish_3stars_phone,paris,expensive,spanish,3stars
resto_seoul_cheap_korean_7stars,resto_seoul_cheap_korean_7stars_address,resto_seoul_cheap_korean_7stars_phone,seoul,cheap,korean,7stars
resto_bangkok_expensive_korean_3stars,resto_bangkok_expensive_korean_3stars_address,resto_bangkok_expensive_korean_3stars_phone,bangkok,expensive,korean,3stars
resto_tokyo_cheap_vietnamese_8stars,resto_tokyo_cheap_vietnamese_8stars_address,resto_tokyo_cheap_vietnamese_8stars_phone,tokyo,cheap,vietnamese,8stars
resto_madrid_moderate_indian_8stars,resto_madrid_moderate_indian_8stars_address,resto_madrid_moderate_indian_8stars_phone,madrid,moderate,indian,8stars
